author,message
Zaptoid,Down with Zuma "hahahaha hahaha @ sour grapes guy """NO YOU FIRST""" hahahaha @ that didn't go as they planned This is too tasty
Nick Bozman,J Zuma just pure evil. I trust and pray he will rot in prison.
Dumisani Maluleke,Adv Sikhakhane SC shaking his head
Elma Olivier,O MW I cant believe some of the comments here . It is scary.
Mosiuoa Shepherd,Y Zuma wants to be in control of everything.....no.no.no.
Carmen Hees,Jail Jail Jail Jail........bloody agent. Tsotsienyana..... Time to face the music....Mr Maedow....lol Zondo 1/ Zuma 0
thando cezula,QINA ZONDO QINA! ZONDO! ZONDO! ZONDO! ZONDO IS NOT GOING ANYWHERE YES ZONDO!!! YES ZONDO!!! QINA ZONDO QINA!
Mafokatla Welcome,its starting to be hot the lawyers is so stressed he does want to answer he is the father of corruption zuma ke joke thank zondo zuma will still be a problem in his grave what should zondo cause zuma refuses to come back
Cooler Cat,Skikhakane lied about the media briefing The recusal should have been filed with a court of law otherwise there's nothing with Zondo presiding over his own recusal Adv Pretorius knew Skikhakane lack emotional intelligence and stepped on that and boom Skikhakane lost balance and focus "@Maritime studies
Akhonamandla Gala,😎Zondo "uZondo uphaka izinto ezishushu Shuuuuu 😎 Rhabul'apha ungafinci Zondo 2 Zuma 0 "@Siya Dilimeni akhonto ibuhlungu njengotyelwa yhoooo 😂😂😂😂😂 Failed 😂😂😂 Dismissed @Siya Dilimeni 😂yi Chess emnandi gqith le uyabaleka loHili as usual
Black Treasure_SA,The only commission that has to be established is for the oppenheimer family then South Africa will be a much better place for all I just want to Skhakhane speak
Thulani,rescue yourself face the music...Do not rescue yourself still face the music 🎶🎶🎶🎶🎶🎶🎶🎶🎶🎶🎶🎶🎶🎶🎶🎶🎶🎶🎶🎶🎶🎶🎶🎶🎶🎶🎶🎶🎶🎶🎶🎶 Zuma will always win Zuma Zuma:goodvibes: Zuma Zuma Zuma Zuma Zuma win all the time 💯💯💯💯💯💯💯💯💯💯💯💯 Zondo you're boring Sikhakhane 😂😂😂😂😂 "three Zulus... Zuma "Zuma  Zondo uqaphele you're dealing with Zuma... Respect that surname Zuma uyaphuma noma uyahlala weZondo? wazifaka kunoxhaka Zondo...engabe iyozala nkomoni "any decision you will take Zondo  Zuma is winning lana Zondo want to cry Zuma is the way and apartheid stole from the poor and blame Zuma Zondo is busy crying and reporting to Ramaposa Rest in peace Mshoza ... our hero in music 🎶🎶🎶 SABC go slow 👀 Yes .. May her soul Rest in peace Mshoza. ..kotes 🎶🎶🎶🎶🎶🎶🎶🎶🎶 Zondo come back and face your music this is not apartheid time ...you can not just arest as you like...relax ANC is in power. Zuma will not go to jail no matter what happens just forgot and forgive yourself land belong to mines owners Zondo is crying to Pravin Zondo is crying to pravin Zondo is crying to pravin
siya nkuzo,my
Nkosy Blessing,protect Zuma protect Zuma protect Zuma protect Zuma protect Zuma protect Zuma Zuma Zuma Zuma Zuma 20 yrs of investigation for one person what law are they using sies @Makhosi if Zuma is a liar what about u @inkazimulo bahlanya laba viva Zuma viva✊✊✊✊✊✊✊✊✊✊✊✊✊✊✊✊✊✊✊✊✊✊✊✊✊✊✊✊✊✊✊✊✊✊✊✊✊✊✊✊✊✊✊✊✊✊✊✊✊✊✊✊ @Austin Dr Zuma 💖💖💖💖💖 @Mtuseni uDokotela💝💝💝💝 @Austin Amandla @Sizwe s The legend of the legendary @lucky mtolo who is a white maphia do u know and hate "@annie maharag u need to learn the difference between hatred @bradley gother if people are hungry so they want to eat Zuma👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎 we k👎👎👎👎👎👎👎👎👎👎👎👎👎👎new that he will say that will meet u in constitutional @Zinhle big daddy is still to judge yourslf yooooo sotafliks
Cebo Shezi,Zuma must fall Delaying tactics
Vusimuzi Nkosi,long live zondo long live mshoza she's gone?
zandile nkosi,Viva EFF uphethwe ubuthongo uZuma shem lala Zuma isono sakho sikumele
klentjie ngwako,"Zuma has no match to zondo 
ST James Rama,Zondo please dont go... the commission will collapse Hayi mara Zuma those 2 heads have brains tjeeer ZONDOS VOICE IS SHAKING... ZUMA THINKS HE IS SMART SIKHAKHANE LOOKS STRESSED THESE ARE NOT LEGITIMATE GROUND Eeeh ZONDO THE SUSPENSE IS KILLING US BABA R100 I SAY ZONDO IS STAYING ZUMA HAS MANY FILES ON ANC LEADERS YOU ARE RIGHT MIKE ZUMA DID SAY HE WANTS HIS DAY IN COURT... ZONDO IS NOT THE OMOTOSO JUDGE WHO RECUSED HIMSELF... Zondo 10 - ZUMA 0 RIP MSHOZA? KANJANI GIVE THIS MAN A BELLS... WELL DONE ZONDO AYEYE SIKHAKHANE WILL TAKE THE MATTER FURTHER SIKHAKHANE WONT LET THIS GO THREATENING ZONDO NOW WOZA MLUNGU LO MADALA MARA ZUMA MIGHT NOT COME BACK SIKHAKHANE WAS CAUGHT OFF GUARD THAT TEA MUST BE VERY HOT IF THEY ARE NOT BACK BY NOW ZUMA WONT COME BACK HOT Tea Elton ALL THAT MUTI FOR NOTHING 10 000 PEOPLE WATCHING UBABA MUST NOT PULL A BUSHIRI ON US.. REMEMBER THEY ARE IN PARKTOWN AND ZUMA STAYS IN FOREST TOWN.. ZUMA WALKED HOME ENCA ALSO ON BLACKOUT ZONDO IS DOING TO ZUMA WHAT PETER DID TO JESUS... I BELIEVE THEY DID WALK OUT... WARRANT OF ARREST
ROMEO SASA,wake me up when the vidict shall be rendered
abraham rambuda,Viva Mshowerlozi @Takalani Mapholisa atou shonisa. galaha li ngafha Viva Mshowerlozi
Carl Darion,Zuma is sleepy ... Exasperated Zuma "If i am going to be honest with you without being sentimental of course Pollsmoor Prison
Phindile Muthwa,bathong1 kunje la?
Wilson Hishono,@Austin Van Rensburg PHD from which Univeristy not even an HONORARY DOCTORATE @Austin Van Rensburg I could only wish i did @Mahlaba Masebe He is too old for jail house arrest at NKandla will work @Van Rural Boy and the kraal empty @kim polly TRY the NAMIBIAN BILTONG ...YOU'LL FALL IN LOVE
Mzwandile Njalo,"This is just a conflict of interest
Blessing Majozi,Zuma's lawyer looks stressed🤣🤣🤣🤣
Thembelihle,Yoh that hair line was real!
Bongumenzi Nxumalo,12K watching online - Zuma is something else I tell you. Makhanda khanda pulled up today. Zuma is single handedly holding the country by the scrotums!! "Zuma will take the ""I dont want to incriminate myself"" - basically wont answer anything!!" "Camera man DESI GIRL VERY CORRECT "Drink Zondo @Khanyi Age.gracefully drink water - you will dehydrate waiting for the nail😹😹 Zond is distancing himself yeses😹😹😹😹😹 Disgruntled minister 😹😹 Pretorius feels like jumping and celebrating even :elbowcough: Conclude baba!! Does he answer questions after?? Tea break!! Tea break 😂😂😂😂😂 Sikhakhane😂😂😂 He must answer questions now They are not here to debate but walk!! Judging yourself Witness and judge No adjournment please Are they ever coming back??? Arrest warrant for Zuma??? Zuma is playing chess!!
Gaongalelwe Makhetha,Are we not having a tea break today DCJ? Adv Sikha stop rubbing your eyes that's a conduit for Covid19
lizzietitana,Baba is falling asleep. it's a sign of no conscious Zondo is going nowhere
Lazarus Rapatsa,Please tell us you don't recuse yourself as a Chairperson of the commission.
mykelitoris,TAKE ZUMA'S PASSPORT AWAY ......
Preachers Of The Now,Zuma preachers Of The Now
asiyolise Budu,Zuma wont win this one
Colleen Arezio,Zuma's lawyer contradict themselves in thier recusal app. Zondo is Zuma's friend then Zondo has made his mind up of Zuma's guilt. Zondo is not going nowhere guys. listen to Zondo's words and read between the lines:washhands::washhands::washhands: Zuma lawyer looks angry. Sid he actually expect to win???? Wonderful:washhands::washhands::washhands::washhands::washhands::washhands::washhands::washhands::washhands::washhands::washhands: The attitude is cooling out now. These people do not give up. why cant they just accept defeat? These layers must be arguing in chambers. Zuma is crying because it's his first time him and his lawyers lost. "1hr for tea
Michael Holmes,dr Zuma lol yerre
Singi Mathebula,"He has been calling for this day for over a decade "Zondo friend to Zuma "Application dismissed with cost . I rule Mokoena@easier said than done? war has nothing to do with eating two pieces of kentucky where Ace and Zuma are appearing to answer for their actions. Sikhakhane on SARS rogue unit investigation report🤣🤣🤣🤣🤣 Zondo💪💪❤ Objective facts DCJ💪💪 so late in the day💪 "🔥🔥🔥🔥🔥🔥. Get ice for Zuma please They support Zuma because they benefited or they are initiated to an extent that they cannot see beyond the nail you cannot be passive like Zuma is. agree DCJ💪 Accordingly dismissed. And there was silent in court 🙈🙈. DCJ 10 and Zuma 0 Why this arrogance Sikhakhane ? Another Bushiri in the making. walk out!!! Zuma wanted a useless judge like Siriti to chair this critical commission. Sikhakhane must join politics. A think his emotions will march well with that of Malema. Zuma must fire Sikhakhane.Attitudes and arogance does not have space in law. Red flag for Zuma. He is a jugitive. jail is the solution
Luyanda Mhlongo,we are here to support our msholozi😇😇😇 zondo must fall where is Blade Nzimande?🤥 ave nizoboshwa😑😑 zondo repeating one the same thing now we are tired🙄🙄🙄🙄and bored 🙄🙄🙄🙄🙄🙄🙄🙄🙄 🙄🙄🙄🙄🙄🙄🙄🙄🙄🙄 🙄🙄🙄🙄🙄🙄🙄🙄🙄🙄 🙄🙄🙄🙄🙄🙄🙄🙄🙄🙄 zuma 100 zondo 00 😜 ay zondo wabhora 😑😑🙄
Annie Maharaj,"Now south africa needs to show their STRENGTH  T Zuma you Skikhane is a joke and embarassment to lack lawyers Zondo is brilliant and this commission must continue and proceedings must continue Zondo js amazing ! He is so composed and together.we must not all thugs like Zuma to undermine him Skikhane is perspiring and ready to get paid and stRt Lretori Smikha Pretorious is too sharp for skikhane
Peter Themba,if zondo recuse himself this country is a banana republic if zondo recuse himself south Africa is a banana republic if zondo recuse himself south Africa is a banana republic if zondo recuse himself south Africa is a banana republic if zondo recuse himself south Africa is a banana republic :yougotthis: :goodvibes: :goodvibes:zondo my friend 😁 🥳🥳🥳 💩 Zuma o kakile ayeye😁💥 😛💥💥💥💥💥💥💥 shame baba ka duduzane 🤭
Dalton Edwards,down ZUMA down
Annie Sutherland,How can anyone say viva EFF. They are disgusting thugs How can anybody in their right mind say EFF are not racist and why cant we have a white school if we want People need to get over this racist story its becoming tiring after so many years. You cannot demand respect you earn it but evidently you dont know that "Who does Zuma think he is
Jacqui Baumgardt,just check him in jail I mean Lady Macbeth I'm sure Mngoeng is somewhere around
Babalo Mabhoza,Barry white voice wenzeni u Zuma?
Sabelo Mahlambi,I can't for Sikhakhane to respond "Skhakhane is not sleeping people There comes an Appeal Witness and the Judge. yehheni Witness and Judge at the same time. @ Zinhle anginamona @ Zinhle Skhakhane will sort it out Yaphela la ke amandla kimi manje. usebalekelani
aviwe dlangase,black fighting black zondo will get into trouble if he rejects this... they were offering him a fair deal:washhands: skhakhane will have to strike zondo with his plan B he never wanted to use before skhakhane is sleepy:yougotthis: how can you judge your self really new world order in action.. clean SABC first:oops:
DOCTOR,"There's no way Zondo will rescue himselves
noko seema,zuma must just face justice and stop hiding behind laywers
raymond Malanko,south Africa is nothing but a crime scene I've being hearing closed quote since this inquiry started lol😂😂😂😂😂 booomboom
Silindile Ncube,"Grace 
Sinqobile Nene,Zuma must jst go to the commission and spil the beans so we can have a different party in power in 2024 "If Zondo doesnt recuse himself "This is not a court of law That moment when u claim u r a friend to someone and the said friend says no I dnt knw that. "Zondo should have just said ""no "Zondo has become the law
Vigrosh Kolatsoeu,I am loving this Yessssss Ameeen Yeeesssssssss We have hope in this country
Arm Twist Gaming,Skhakhane sleeping here
Moments To remember,:yougotthis:
Reinette Raubenheimer,see council for applicant looks very confident and energetic as always.... 🧐 #HANDSOFFDCJZONDO!!! #STOPSTATECAPTURE!!! #HANDSOFFDCJZONDO!!! #STOPSTATECAPTURE council for applicant looks t..I.. r...e.d.. #HANDSOFFDCJZONDO #STOPSTATECAPTURE YES!@!!!!! #HANDSOFFDCJZONDO #STOPSTATECAPTURE ARREST ZUMA! CANT JUST EXCUSE HIMSELF!!!! ARREST ZUMA !!!!! IS ZUMA UNTOUCHABLE?????????? #PRESIDENCYOFTHEREPUBLICOFSOUTHAFRICA ??????? ZUMA ABOVE THE LAW??? ARREST HIM! UNDER SUMMONS! #INTERNATIONALCRIMINALCOURT ARREST ZUMA!!!!!!!!
Sanele Dlamini,F him up Zondo! F them up Zondo! Viva Dr Zuma viva!
Nhlanhla Nene,"duduzane zuma will never be the president of any country
Liz Profe,delay tactics by the guilty no one is above the law justice Zondo is credible justice for the poor!! zuma must answer!!
Sherwin Peters,this is the SA version of Trump trying to overturn the US election results yoh this fool haba SA Twitter is going to be 🔥
Michelle Wright,"I cannot believe that people still believe in zuma!!! He is a thief and a liar. But hey He did NOT contradict himself. Zuma is a skelm and must go to jail. Sooner than latet. 🥁🥁🥁🥁🥁🥁🥁🥁 "Zuma 0 Grasping at straws!!!!!!! Oh my word. Hamba man. Vat vir zumarjie en hamba ✅✅
Graham Jehoma,Zoomaar is klaar sleeping beauty
Bumpy Johnson,Hes the only witness who is giving the commission problems Answer questions! Wow He must answer Questions @Cedric John 10k an hour What do people get out of defending Zuma. you didnt get a single cent from the billions they stole
justice letjeka,"you are saying Duduzani Zuma for president for 2020
Ismail Petersen,"Moabi "Cd abrahams where is your mind I respect zondo as he is a man of the highest integrity. The nation supports you mr zondo. "lerato moleko "He has if you can remember ppl "thulani faku i think youre right man The gupta curry made him to allow their plane to land at waterkloof & covered their wedding at our expense
Precious mokhobo,I trust in you Mr Zondo... :goodvibes::goodvibes::goodvibes:
Bethuel Maabane,@Ndumieh Mokoena ​DUDUZANE ZUMA 2024 - seriously you must be joking Only poor ppl with no money will go to jail Yes yes yes dc thanks ntate Zondo there we go
Fred Desrosiers,Zuma is playing a game. "mind open to pursuasion "@Zihnle big daddy dee "Nope ""We are not friend.""" "Dear Zuma Wow! "@thubile mansago. Nope Probably arguments happening in chambers.
Khothalletso Lekhatlanya,uBaba ka Duduzani
Luzuko Mphako,zuma Zuma
Londiwe Mhlongo,Zuma we right by your side ❤❤
Andile Mapela,Judge Zondo vows N Judge Zondo goes no where. "Thank you
Daily Updates ZA,finish up already
Mahlaba Masebe,Zuma is trying very hard to buy time he must buy it in jail lemenemene must go to jail well done Zondo he must do a review of your decision we want his money to be finished
Tk Tkzee,@ Ndumieh DUDUZANE ZUMA 2022 ✊🏽✊🏽✊🏽
KLAAS BALOYI,pls let zondo continue with is duties
samuel semenya,🎥go back to Zuma Camera man😂😂😂 you're not my friend my friend 🙈 Dumela Skakhi dumela rakgolo eh🙄👀👀👀 Zondo 1 - 0 Zuma
